,loss,val_loss,acc,val_acc
0,0.6838033604133658,0.6636773956065275,0.5383941842427433,0.6024128399333175
1,0.6565070538797476,0.6513785208974566,0.6058953711604096,0.6090504283807716
2,0.6500096729997888,0.643508716505401,0.6153485563427922,0.6199530034649129
3,0.6413667956716779,0.6371439476402438,0.6245858506537948,0.6298002460781409
4,0.6363363215134006,0.6345186659267971,0.6296919726674467,0.6317723515082379
5,0.6338400775662054,0.6323600131638196,0.6330649462169348,0.6327707420806495
6,0.6321474456136137,0.630859242410076,0.6350384991323582,0.6332908163265306
7,0.6308606433787036,0.6298197653828835,0.6364787755972696,0.6330516581632653
8,0.6298741728779399,0.6287842697026779,0.6380398993606047,0.6336077956520781
9,0.6288192253877686,0.6277761885098049,0.6388006783996426,0.6345435496495695
