loss,val_loss,acc,val_acc
0.5897301963114088,0.5446207690269441,0.6786590382812779,0.7226762308184144
0.5357943466346419,0.5258113005582024,0.7303949483628973,0.7382033247776958
0.5201321120148226,0.513345288269965,0.7423112963043382,0.7472586317745316
0.5088110610130704,0.5035270789395208,0.7505661301035116,0.7541240409512044
0.49954110544187624,0.49675578732624687,0.7575220548048768,0.7579164001947779
0.49288122394080863,0.49267665466384203,0.7623129723523664,0.7596307544757033
0.48744292463153704,0.48781078352647667,0.7662711215710885,0.7624460518207696
0.4827726942839883,0.4833603656810263,0.7694165003279371,0.7658427909512044
0.4790683904402085,0.4799724943040277,0.7717395858654796,0.7681665600413252
0.4760240216965155,0.4766601547408287,0.7737765114360295,0.7704104060102301
