,loss,val_loss,acc,val_acc
0,0.6805852562087388,0.6641949232743711,0.5622023972634976,0.6024204322269985
1,0.6549621478689408,0.6494948499056757,0.609082988097806,0.6189394283051394
2,0.6464384070028624,0.6423353303451927,0.6212300794523323,0.6267158650622076
3,0.6421481035268347,0.6382698124768783,0.6265895077799775,0.6323000180477999
4,0.6394720453857968,0.6349908697361849,0.6288305592211441,0.6367851830258662
5,0.6372111681785193,0.632835324929685,0.6315769329412806,0.6393570820895993
6,0.635409421684799,0.6308850439227357,0.6338966855010075,0.64196884084721
7,0.6334503872809557,0.6285021530122173,0.6360439833113765,0.6447400389885416
8,0.6312860207752969,0.6261079907417297,0.6392991199021454,0.6487867467257441
9,0.6288661529586583,0.6235633498551895,0.6418459450018691,0.6523551387446267
