,loss,val_loss,acc,val_acc
0,0.6829695127929843,0.6696509524267547,0.5610287590238422,0.5795713377242185
1,0.6629703305280249,0.6580333880015782,0.5955188435092315,0.6017409198138178
2,0.6526300010013906,0.6488289164037121,0.6130116014350396,0.6173070790816326
3,0.6472162390731707,0.6452754158146528,0.6248232445619212,0.6251992984693877
4,0.646208493375941,0.644470826703675,0.6263972703914187,0.628367195324022
5,0.6454472891706655,0.6436979977452025,0.6277308915662277,0.6287866709183674
6,0.6446325772858317,0.642941840449158,0.6291832097968144,0.629445304675978
7,0.6437862045528946,0.6421097523095657,0.6309563539947666,0.6302823582474066
8,0.6425359483058135,0.6410390813739932,0.632649506725142,0.6318957270408163
9,0.6402449611917698,0.6405388232396574,0.6361816029092965,0.6289650907321852
