loss,val_loss,acc,val_acc
0.6540696440906655,0.6417469488995154,0.6086841212909783,0.6260869565522275
0.6356471560819157,0.6360073278627127,0.6337043096282783,0.6311141304347826
0.6312919544380272,0.6327753722515252,0.6378305361641144,0.6349464514676262
0.6279301791874622,0.6287525380054093,0.6416648890784983,0.6411105339484446
0.6244872077129807,0.6252849182814283,0.6467095890651384,0.6459179188284423
0.6219277108285207,0.6229508976497309,0.6499849540076565,0.6491907767932433
0.6198041255461885,0.620847536627289,0.6528227465042888,0.6527733375959079
0.6178099245544993,0.6187084512332516,0.6553872348708911,0.655494725002962
0.6160298600640314,0.6166204611968507,0.657473678983519,0.6576826246193302
0.6143771626640099,0.6142818343913768,0.6596367815859082,0.6608016304957592
