loss,val_loss,acc,val_acc
0.5844155845483415,0.546586779606007,0.6860182532983429,0.721908967360816
0.5338404248548042,0.5278203882219846,0.7315043537995107,0.7375499520765241
0.5186995861117344,0.5150250725429076,0.743293572509655,0.74657728574465
0.5077562853948248,0.5049594591950517,0.7516212556447592,0.7543957800511509
0.4979706164513025,0.49524755040398033,0.7589523784129693,0.7613291240409207
0.4906093534654318,0.4895092354863501,0.7638918515358362,0.7652133951711533
0.48582566801598454,0.4853753171613454,0.7667967797647971,0.7675211796980075
0.482294378198251,0.4821958778154515,0.7691565280583125,0.7695292519486469
0.47958966975224304,0.4797335597865112,0.7712305925608495,0.7709838554377446
0.47732271098948176,0.4777931202860439,0.7725537847536823,0.7726542519791352
