loss,val_loss,acc,val_acc
0.6593857193969622,0.6400753671250989,0.6013553792502693,0.6307185101692024
0.6373257057760355,0.6351279587392002,0.6318059406996587,0.6352561541530483
0.634295735190346,0.6329584891533913,0.6341028385398331,0.6374460518207696
0.6325742943091605,0.6314243848061623,0.6359759720722563,0.639272298654327
0.6312140268067045,0.6301337099441177,0.6372710720162342,0.6414042519181585
0.6299336791140228,0.6289608920626628,0.639159442062264,0.6431285966082912
0.6287643762985594,0.6279992429191804,0.6409230634519265,0.6441476183474216
0.6276329764428806,0.626724712836468,0.6424805163421728,0.6452485614115625
0.6264836371656978,0.6254877655402474,0.64385084640044,0.6460977461941712
0.6248985945975007,0.6235899041070962,0.6458653934274518,0.6478920235963124
