,loss,val_loss,acc,val_acc
0,0.6789131349671009,0.6592006847566488,0.5661245596693645,0.6064614458959929
1,0.6517283411969911,0.64354407787323,0.6133221058308468,0.6234853316326531
2,0.6418651759421052,0.6402173924202822,0.6276134846560377,0.6285323281677402
3,0.6384494626074521,0.6378372414987914,0.6328937816131643,0.6311042272314733
4,0.6359201246561044,0.6353300159074822,0.6358672278732976,0.6330991101508238
5,0.6333521305497596,0.6324936583334085,0.6388540060446938,0.6357507286023121
6,0.6305415837837974,0.629231549039179,0.6414141630556803,0.6384213280921079
7,0.6277695460937943,0.6271930099750052,0.6435472688577281,0.6407711524136213
8,0.6256465917968099,0.6253844590819612,0.6454287887433283,0.6426445580258662
9,0.6237597321080673,0.6241656207308477,0.6471228015707622,0.6438194695784121
