,loss,val_loss,acc,val_acc
0,0.6798229815610033,0.6558228390557426,0.5587090064641151,0.6043280034649129
1,0.6500641669022752,0.6399037108129385,0.6135061722973508,0.6282058583230389
2,0.6413356712653775,0.635670079868667,0.6266406851823826,0.633351554675978
3,0.6380639348827531,0.6333389549839253,0.6305989726818463,0.6353008838332429
4,0.6358613129768762,0.6315896596227374,0.6329307670072484,0.6357981805898705
5,0.6341192864720732,0.6300454705345387,0.6342897618589954,0.639286853220998
6,0.632547996149942,0.6283580405371529,0.6355287693059485,0.6407616618944674
7,0.6309398201138493,0.6266275157733839,0.6368744322464328,0.6408034198138178
8,0.6295008567819823,0.6252604060027064,0.6381026884801558,0.6415436711846566
9,0.6281471626750438,0.623814661892093,0.6403166458468388,0.6441345512866974
