loss,val_loss,acc,val_acc
0.6359007348379584,0.5786804879198268,0.6311232179098162,0.6953846270940742
0.5605993607548724,0.5412904367763169,0.7104403486430848,0.7290091259138924
0.5359284393616504,0.5259502849408558,0.7317761374008127,0.7410486516903858
0.5246485282536659,0.5184651038476399,0.7406960461326834,0.7447347239572175
0.5182410215151595,0.5137684047222137,0.7462829770488544,0.7475457817924266
0.5134492587717727,0.5098320172757519,0.7504025376290592,0.7499962035490542
0.5095455634309163,0.506533111844744,0.7528968953842189,0.7527275419965083
0.5063766141393485,0.5037092043429005,0.7554970481289939,0.7551589833230389
0.5036768812571776,0.5012710170478237,0.7573101880607345,0.7562351950577327
0.5015348590681578,0.4991402206372242,0.7583492170421744,0.7586894132653061
