,loss,val_loss,acc,val_acc
0,0.6805551776300112,0.6625832410491242,0.5555114982071183,0.592852208079124
1,0.6525796466719982,0.6476960145697301,0.6145783160326831,0.6253739218322598
2,0.6463477308432803,0.6473540219725394,0.6268419539969122,0.6266513302618143
3,0.6457389623638713,0.6471496650150844,0.6274552219150009,0.6271296465883449
4,0.6453412177212816,0.6468812458369196,0.6283617918808713,0.626871507386772
5,0.6449326069281777,0.6465213469096592,0.6288017449525436,0.6274902820587158
6,0.6444738163476105,0.6461035700476899,0.6298278720712499,0.6283273356301444
7,0.6437743725223346,0.6453901121810991,0.6308015316419634,0.6301001425908537
8,0.6428479401731654,0.6441634455505683,0.6320405392923453,0.6313775510204082
9,0.6413107365878369,0.6412199711313054,0.6342669684732326,0.6353445393698556
