,loss,val_loss,acc,val_acc
0,0.6839561814334205,0.669175750747019,0.5532833486286853,0.5849030461846566
1,0.6625636710241793,0.6562085017866018,0.5979740656276612,0.6063950134783375
2,0.6520874457554605,0.6488498729102465,0.6122512522411021,0.6161207787844599
3,0.6464664228133374,0.6453841876010505,0.6195192943254022,0.619668291539562
4,0.6432176403218162,0.6426946715432771,0.6237059445104501,0.6217599760512916
5,0.6409008169336937,0.6404979028263871,0.6262549198528199,0.6252904066017696
6,0.6388375224106955,0.6384230596678597,0.6286413319688609,0.6274637087267272
7,0.6366797567634452,0.6362214617583216,0.631561450583943,0.630331708460438
8,0.6344686280745289,0.6341001707680372,0.6341478413689259,0.6332186892324564
9,0.6323143990373449,0.6321087406606091,0.6360534445824476,0.6340139848845345
