loss,val_loss,acc,val_acc
0.6364648673721548,0.5721390378110263,0.6286056369237932,0.701963374809343
0.5637096325285199,0.546967167331248,0.709187579032911,0.7244100765306123
0.5433088789214047,0.5322796878766041,0.7259892278156996,0.734538235226456
0.5298493713038773,0.5218470896385154,0.7358836562153422,0.7411967017212693
0.5203091634418371,0.5141754983639231,0.7432170675069398,0.747431896779002
0.5137011811594914,0.5086670222939277,0.7483765171656429,0.7511388483096142
0.5088383497435078,0.5046728700399399,0.7514841428388914,0.7538531039442334
0.5051346917608085,0.5013318691326647,0.7541509551399804,0.7572013182299477
0.5020973789203695,0.4987858433504494,0.7562586872650902,0.7585356685580039
0.4995434377787463,0.4962872245482036,0.7575518826575817,0.7610278488421927
