loss,val_loss,acc,val_acc
0.6252785532547752,0.5723463138755487,0.646673817073119,0.7062872021782155
0.5532614305971425,0.5376131306497418,0.7182025315411669,0.735806152528646
0.5300714371554274,0.5196482195537917,0.7357202328919551,0.7472060249776257
0.517162268072265,0.5099441795324793,0.745774214178222,0.7541397140950573
0.509881610451298,0.5044557400503937,0.7510540810868195,0.7568520708959929
0.5051361663146231,0.5004670717278306,0.7532125605658053,0.7592455507541189
0.5013692017911644,0.4969308026591126,0.7563713634380301,0.761278395141874
0.4981625477811989,0.49389166308909044,0.7584390998293515,0.7624950652219811
0.49538884238171493,0.4914742318951354,0.7602918054463513,0.7640913505943454
0.49281059393703736,0.4890758313086568,0.7619053967576792,0.766084335288223
