,loss,val_loss,acc,val_acc
0,0.6813553183152,0.6616687476634979,0.5567371737428086,0.6061349760512916
1,0.6538418254754649,0.6481360215313581,0.6137852823368112,0.6283159468855176
2,0.6478173116368239,0.6458041321258156,0.6245187610489517,0.6311042272314733
3,0.64689195054383,0.6445913144520351,0.6258394803610271,0.6335546495963116
4,0.646084903857,0.6434549348694938,0.6270668762942629,0.6353692144763713
5,0.6452014035332325,0.6423970685929669,0.628506292662116,0.637143920270764
6,0.6439725069055785,0.6411526409947143,0.630784759342467,0.6390344086958437
7,0.6423228558013057,0.6398625617124596,0.6340244137793271,0.6416898229900672
8,0.6400876301547366,0.6381834721078679,0.63757156227229,0.6463534071737406
9,0.6373583428281973,0.6357888944294988,0.6417590725543962,0.6492859423160553
