loss,val_loss,acc,val_acc
0.665311458574627,0.6132839437650175,0.5924899193614009,0.6617012875420707
0.5809678455668504,0.5615319323783018,0.6904678554258249,0.7121351890417994
0.5454135890096528,0.5356261097655004,0.7223474657983097,0.7324864098003933
0.5251438674666369,0.5213687933829366,0.7391727678604907,0.7440077595564784
0.5143164793989358,0.5131524360301544,0.7473177055450023,0.7506643284340294
0.5071292943718491,0.5070012415550194,0.7520660161972046,0.7555063318233101
0.501659225990341,0.5026104286008951,0.7552532030860719,0.7569621600666825
0.49760816487842857,0.49927202384082636,0.757826261959792,0.7598927963753136
0.4945225453214027,0.4970036419678707,0.7600806451087926,0.7600313564952539
0.49196510988290804,0.49499288262153157,0.7613996442267512,0.761367605048783
