loss,val_loss,acc,val_acc
0.6389486582205971,0.594600611803483,0.625461886156948,0.6793857052618143
0.5533145329447736,0.5378569921060484,0.71844637638066,0.734475598043325
0.5231142187484702,0.5241068781030421,0.7419105402031856,0.7430093689840667
0.5124052658219387,0.5160178234990762,0.7490671962601333,0.7458413054748457
0.5057187790349889,0.509873207126345,0.7534662969283277,0.7489086036779442
0.5006675914489368,0.5055164040959611,0.7564926407849829,0.7508218689840667
0.4968201535350227,0.5024986656344667,0.7589603345141883,0.7523574160069836
0.4934969072455839,0.4992974804980414,0.7606130614622462,0.7550299137222524
0.49074668587271264,0.4964289872013793,0.7629861416670243,0.756825498172215
0.4882554741442814,0.4946551535810743,0.7644793157284577,0.7583781280079667
