loss,val_loss,acc,val_acc
0.6420495023906434,0.5853125136725756,0.6199562368539413,0.6904610060915655
0.5618618493804346,0.5406665643867181,0.710443359186218,0.729563365785443
0.5320265066298202,0.523009256440766,0.7356552935297579,0.7421457420806495
0.5189539212415649,0.5142356586091372,0.7451497645915165,0.7486656490637331
0.5116245752715414,0.508894760085612,0.7496830444693973,0.7530521136157367
0.5073688736140931,0.506121350490317,0.7530439764566389,0.7536670918367347
0.504782654319607,0.5043442544280267,0.7542700822442872,0.7547433035714286
0.5028916939126754,0.5028030185066924,0.7558570097330894,0.7560169155500374
0.5012457082906274,0.5015406873153181,0.7565906949010726,0.7568938288153434
0.49990168061272683,0.5004175390516009,0.7574030813910448,0.7576910226928945
