loss,val_loss,acc,val_acc
0.6676980841892164,0.651261225380861,0.5877292136385173,0.6132392903118182
0.646222299174644,0.6415148856084975,0.622047933956462,0.6239090473450664
0.6401914845351067,0.6381289138818336,0.6288224494294502,0.6276554507977518
0.6372749738318928,0.6360202898149905,0.6318259385665529,0.630342870874478
0.6351297827812592,0.634375349182607,0.6337814442431967,0.632692615089514
0.6334971031841564,0.6329364267456562,0.6357617092417369,0.6346547313968239
0.6322382290818992,0.6316890042761097,0.6371791770637238,0.6362052430277285
0.6311863045948765,0.6308937464528681,0.6381819272610921,0.6367467231762683
0.6302694578626457,0.6299911226762835,0.6391527761066326,0.6380454763731993
0.629459932497337,0.6293450357663967,0.6403383639078498,0.6387787723480283
