,loss,val_loss,acc,val_acc
0,0.6917268104927532,0.6789298945543717,0.5135241488547863,0.584768282515662
1,0.6616227533223279,0.6486471611626294,0.5959738488897122,0.6140518705455624
2,0.6472786467636812,0.6427531047743194,0.6149868745445798,0.6217258110338327
3,0.6427613702243505,0.6376183993962347,0.6224927405855355,0.6298135324400298
4,0.6383584273959997,0.6338456175765212,0.6294115724823988,0.6359139638287681
5,0.6346083313938701,0.6309741875346826,0.6343989974402731,0.638745900319547
6,0.6316986865151051,0.6282093488440221,0.6378657244171299,0.6428913084828124
7,0.6295674016044408,0.6266609600612095,0.6402379445248496,0.6418359754036884
8,0.6281663195671888,0.6254819996502935,0.6421848336177475,0.6436296616281781
9,0.6270342379706711,0.6249549279407579,0.6427981015358362,0.6444287537312021
