loss,val_loss,acc,val_acc
0.5682072009598843,0.529454757947751,0.7055899751572886,0.73498641301299
0.5206176404151494,0.5103998216216826,0.7420684650998066,0.7486792679333016
0.506302927515816,0.4981979877137772,0.7528601710910277,0.757624680276417
0.49643624248459883,0.48965990467144704,0.7597375327511452,0.763818733984857
0.488863828722324,0.48344968217413137,0.7648350842576792,0.7671934942455243
0.4835046037472149,0.4791757788347161,0.7686527722829845,0.7701246802459287
0.4795795508975055,0.4761826070525762,0.7712063094149677,0.7722686221227621
0.47672909706729266,0.4741045427139458,0.7731627673927834,0.77392103574465
0.4747651817448717,0.472319706093015,0.7745826159422715,0.7754036125624576
0.47315063309750865,0.4709033342578527,0.7753563429206711,0.7760549872122762
