,loss,val_loss,acc,val_acc
0,0.6767274403734825,0.683006612622008,0.563044888167658,0.5897469477994102
1,0.6561499559431759,0.6735514858547522,0.6097319512643912,0.6092554209183674
2,0.6486222821290989,0.6628294009335187,0.6248241048624085,0.6211203233319886
3,0.6469659858189345,0.6592571133253525,0.6272234188411829,0.622255375190657
4,0.6460689131310369,0.6573890058361754,0.6282370741456849,0.623492923926334
5,0.6446424724705797,0.655798859742223,0.6297698138923775,0.6271011750308835
6,0.6428828723601514,0.6558893730445784,0.6326361748138792,0.6286196398491762
7,0.6413414264701739,0.6555546047736187,0.6356887522411021,0.6300545888287681
8,0.639682521592228,0.657478539311156,0.6384329757185926,0.6279591078660927
9,0.637653855536985,0.6606413788941442,0.64107570469176,0.6225362912732728
