,loss,val_loss,acc,val_acc
0,0.6823106861765474,0.6782657023595304,0.5627993229306192,0.5501947433364635
1,0.6642277537759254,0.6590073808115355,0.5963996097496345,0.5914115644231135
2,0.6547979193742771,0.6511054896578496,0.6120521338726473,0.6095306423245644
3,0.6505275671799435,0.6469798002924237,0.6185331629404842,0.6205736757541189
4,0.6487258804942968,0.6455561871431312,0.6223843651013162,0.6232860331632653
5,0.6476419858965043,0.6447919862610954,0.6235700449032181,0.6242635444718965
6,0.646887299754107,0.6442794380139332,0.6249028059809688,0.6253397562065903
7,0.6461632831511644,0.6436254576760896,0.626328890437559,0.6269322463444301
8,0.6452524428074677,0.6425605440626339,0.6278762522411021,0.6285873724489796
9,0.6440039702242959,0.6416974067687988,0.6290885960689584,0.6303601800178995
