,loss,val_loss,acc,val_acc
0,0.6792587231043663,0.6621957141525892,0.5556043915374287,0.5966882286023121
1,0.6511516428644747,0.6456827424010452,0.6104110184383067,0.6191728924001966
2,0.6448491065168543,0.6416736147841628,0.6188114128828862,0.6253701259895247
3,0.6410336921646327,0.6380938255057043,0.6228638838582479,0.6280407254793205
4,0.637491984172079,0.6357359679377809,0.6277141190633025,0.6329681423245644
5,0.6345188648220622,0.6351898014545441,0.630819164241947,0.6353597239572175
6,0.6316712191487335,0.6348735915154827,0.6340196830420771,0.6389262177506272
7,0.6278503026571697,0.632976625038653,0.6388574466363561,0.6449488279770832
8,0.6164387277368799,0.6128294924084021,0.6537934877359827,0.6598335759980338
9,0.5997704045764415,0.6078053299261599,0.6748192021464325,0.6650381136913689
