loss,val_loss,acc,val_acc
0.6767135358100865,0.6584892132702995,0.5706238953631892,0.5979179986907394
0.6447422219116127,0.639309901563103,0.6204538182593856,0.6271599264400999
0.6386054528959783,0.6372528580753395,0.6289348183740121,0.6310641783887468
0.636847205180357,0.6351087012559252,0.6313064701524611,0.634490888746803
0.6355673566511466,0.6339933215199834,0.6331929355961471,0.6365189418158568
0.6349980993889298,0.6332571411986485,0.6338019182861054,0.6376678388746803
0.6345123836306582,0.6325984598730531,0.6345723122866894,0.6381753516928924
0.6339765724061699,0.632050017261749,0.6353550859482215,0.6387388107111996
0.6333397650271145,0.6316159866045198,0.6357617092417369,0.6395420397029203
0.6325986589791425,0.631253266273557,0.6368111210776677,0.6403652493606138
