loss,val_loss,acc,val_acc
0.5411097343769496,0.489021119406766,0.7273124200085325,0.7657368925526319
0.49855166185431105,0.4767364348901812,0.7609959699391505,0.7740768861892583
0.4874757913294099,0.4700384507398776,0.7674890869001479,0.7795036764400999
0.4806226914042906,0.46512488529200446,0.7721609694965871,0.7824008951101766
0.47565338694500026,0.46108768518318605,0.7753163471868827,0.7846847027159103
0.4713480627679174,0.4593561960150824,0.7774056481521691,0.785905530690537
0.4692619084905032,0.4582885697369685,0.7789488168808381,0.7855598624709927
0.4666379351969872,0.45508100454459716,0.7804934140358362,0.7866927749665497
0.4651041058600966,0.45301661703287793,0.7819623049513879,0.7882852461331945
0.46358680524211693,0.45127260753565734,0.7828393542929314,0.789184382961839
