loss,val_loss,acc,val_acc
0.5841465799118879,0.5417333760529833,0.6860496785250133,0.726568494306501
0.5332593481491857,0.5247729133309611,0.7339769472136025,0.7390505115089514
0.5198162502701372,0.5142899037474562,0.743822087556022,0.7462515984959615
0.5105775910025977,0.506351884521182,0.751006083175184,0.7519041720558616
0.5030295170919887,0.4990032281717071,0.7562064808179901,0.757872442455243
0.4966751230759832,0.4922450526291147,0.7606526732241334,0.7631813458469517
0.4912968638000228,0.48703553205560846,0.764569398333595,0.7676490569663474
0.4866277587698588,0.48321827232380354,0.7678423825486121,0.7713155371453756
0.4828385949999399,0.48030877639265623,0.7699240652570952,0.7738650895445548
0.47985116600888583,0.47777074796464436,0.7714700907875653,0.7749900095298162
