loss,val_loss,acc,val_acc
0.6702764980723833,0.656169398971226,0.5845343163395904,0.607251038941581
0.6481423267122015,0.6423730203867568,0.6174060481095069,0.624456521800107
0.6405277937243823,0.6397222689045664,0.625928472384251,0.6274316655400464
0.6384610939554793,0.6384048757650663,0.6285848557033636,0.6301210838205674
0.6365428499801167,0.6371630181741836,0.6311731510398331,0.6312000480149408
0.6343742075531963,0.6361395666361465,0.6335662291115054,0.6328144980513531
0.6325967500030791,0.6352713842830999,0.6357359976695259,0.6339314258312021
0.6311799707876538,0.6345574276526565,0.6376105596282783,0.634912483984857
0.6300704866749435,0.6337927348168609,0.6386537816845923,0.6352361733346339
0.629093358642819,0.6330239196567584,0.6398736515651384,0.6356737531359543
