loss,val_loss,acc,val_acc
0.6419912625498332,0.5930042838563725,0.6209294663761256,0.6799873965127128
0.5623593008965763,0.5499771532355523,0.706925454806956,0.7170455236824191
0.5291871449849711,0.5268872237327148,0.7360023532711198,0.7381977341612991
0.5123506407078623,0.514284787433488,0.7483885589313182,0.7484454719387755
0.5035593067216385,0.5083562746948126,0.7552553533287178,0.752053723043325
0.4984555997132441,0.5041155717810806,0.757961731315066,0.7555215164106719
0.49490537507135307,0.5014663597150725,0.7604156632879081,0.7571766431234321
0.4921007130943468,0.4979381622100363,0.761815083718544,0.7605457360647163
0.48983193542363296,0.49582699640673034,0.7632411681751342,0.7623375240637331
0.4878376644015719,0.493923904640334,0.7642148277458477,0.7631745776351617
