loss,val_loss,acc,val_acc
0.6569253263213122,0.6041154447866945,0.5973491859924265,0.6708917940149501
0.5757496389512723,0.5473666282332673,0.6971888588963921,0.7241291604479965
0.539240724702744,0.5266958748807713,0.7299187010465629,0.7399762357984271
0.5247106434135307,0.516810205517983,0.742212873676938,0.7448182397959183
0.5172862156259322,0.5113255101807264,0.7477993745445798,0.7486447704081632
0.5126510001083283,0.5077328657617375,0.7507465870307167,0.7513172681234321
0.5092665674133106,0.5051168188148615,0.7530401058164473,0.7527939750223743
0.5068205479062051,0.5031457585947854,0.7547861561433447,0.7545705784340294
0.5048888914617662,0.501556641289166,0.7563993174061433,0.7563642646585192
0.5032734359287158,0.5001339991481937,0.7572792235494881,0.7568824406789274
