loss,val_loss,acc,val_acc
0.6246437121169965,0.5657696875990653,0.6441532257473916,0.7073596180701742
0.5574968478582011,0.5458121238922586,0.7166930150253374,0.7220109026042782
0.540522233007711,0.5311731434598261,0.7299049390867709,0.7337752063663638
0.5277072883913542,0.5190105091552345,0.7380649290800908,0.7429011780388501
0.5177985510118178,0.5107392507548235,0.7451446040091662,0.7470276057720184
0.5107670504688809,0.5048911382957381,0.7500640792651388,0.7523308432832057
0.5057323651305644,0.5007265185823246,0.754531559683764,0.7545041454081632
0.5020232993994963,0.4975581129594725,0.7569712994448561,0.7555613761045494
0.4990404782238267,0.49478716357630126,0.7588115332476515,0.7592474489795918
0.4964080626850649,0.49238237616967184,0.7604113625991873,0.7613201530612245
