,loss,val_loss,acc,val_acc
0,0.6835505262576679,0.6707470344037426,0.549137124225955,0.5688832450886162
1,0.6651256556397005,0.6551177982164889,0.5950014794645863,0.5987419522538477
2,0.6519989668305823,0.6418059796703105,0.6197068011801398,0.6267196609049427
3,0.6467937798630256,0.640574899255013,0.6284529650170648,0.6287714863310054
4,0.644892000907924,0.6386930267421567,0.6304247977383715,0.6324404763932131
5,0.6430192272410865,0.6373218370943653,0.6326636987334632,0.6334179877018442
6,0.6413220051205606,0.6354249661066094,0.634277290044791,0.6396171189084345
7,0.6397751545336466,0.6338946077288413,0.6368258353386316,0.6413500667834768
8,0.6381759846983509,0.6322838183568449,0.6398663712036081,0.644876700883009
9,0.6359442765395389,0.6305739891772367,0.6438680950285225,0.6483236149865754
