,loss,val_loss,acc,val_acc
0,0.6867569186581687,0.6672748193448904,0.5367410272461562,0.5915311435047461
1,0.6600619609445435,0.6519911380446687,0.6016136774024052,0.6127630739795918
2,0.6481995415768933,0.6425717278402678,0.6151330955199414,0.6231493712687979
3,0.641255412492329,0.6374698767856676,0.6233180289382414,0.6286481107984271
4,0.6373933980896205,0.6348573206638803,0.6276229459271089,0.6312598701642484
5,0.6350091966345855,0.6329225879542681,0.6301702012787906,0.6355647171030239
6,0.6324724113575021,0.6298795360691694,0.6340893531415243,0.6392526875953285
7,0.6277384534223902,0.6231488774017412,0.6394896373000162,0.6448159619253508
8,0.6149604973532641,0.6148774344093946,0.6577732784756215,0.6591123056655027
9,0.6073125604883396,0.6111652248976182,0.6669310111641477,0.6597690418058512
