,loss,val_loss,acc,val_acc
0,0.6798151715216784,0.6652756813837557,0.5610687547576305,0.5987495445475286
1,0.6545130447722945,0.6520486613925622,0.6138080755191452,0.6164130830034917
2,0.6466694553557516,0.6498094602506987,0.626593378420169,0.6212171255325785
3,0.6450343571425298,0.6489302211878251,0.6285669313355924,0.6236504644763713
4,0.6439517417051687,0.6481845232905173,0.6296334842366164,0.6250854134559631
5,0.6431394115649799,0.6475046197978818,0.6305004885172274,0.6264007833539224
6,0.642432047238529,0.6468576801066496,0.6317674501357226,0.6265393434738626
7,0.6417438745905515,0.6460907288960048,0.6327944373514872,0.6280748904967794
8,0.6409659507738446,0.6452625545920158,0.6341796659772306,0.6289707848003933
9,0.6400178211134041,0.6442566057857202,0.6357923971915,0.6302481932299477
