,loss,val_loss,acc,val_acc
0,0.6858582541397407,0.6677944131043493,0.5411839940849018,0.5928389214131297
1,0.6573611038129891,0.6484299521056973,0.6039669747645537,0.6176885932075734
2,0.6420837368167708,0.6395527507577624,0.627312871579831,0.6313206085136959
3,0.6384821349036571,0.6372842545412025,0.6304045848472126,0.6318558673469388
4,0.6360107037801385,0.6350744859296449,0.630311261468373,0.6302823582474066
5,0.6344035454984411,0.6340252708415596,0.6313773843208678,0.6313395895520035
6,0.6332350365130974,0.6333537874173145,0.6322710524240045,0.6309827505325785
7,0.6323256297323078,0.6324296478106051,0.6339500131460587,0.6314610668591091
8,0.6314120648664012,0.6316413672602906,0.6348828168859254,0.6319393831856397
9,0.6307261626875035,0.6310787851713142,0.6353756675541198,0.633615387945759
