,loss,val_loss,acc,val_acc
0,0.68654222923741,0.6623972715163717,0.5329805681729887,0.6023369169965083
1,0.6511831838930019,0.6486531629854319,0.6124804752271736,0.620735012755102
2,0.6432346980319495,0.6454578704979955,0.6195721919219241,0.6221889427730015
3,0.6392969356868861,0.6431816214201401,0.6235326296640338,0.6273593142324564
4,0.6360250923007015,0.6410459140125586,0.6286821877997076,0.63200201976056
5,0.6335092976231624,0.6379236883046676,0.6324409266787584,0.634313882005458
6,0.6313264768685091,0.634266192207531,0.6350135555039493,0.6370034619253508
7,0.6291021926411183,0.6323429850899444,0.638374057239233,0.6401580724180961
8,0.6277202774640236,0.6308361431773828,0.6398814233089877,0.6408167061757069
9,0.6266031476824764,0.63014796072123,0.6411488151794408,0.641794217484338
