,loss,val_loss,acc,val_acc
0,0.6787608886334676,0.66282406510139,0.5631936894341947,0.6068714315793953
1,0.6547072348741134,0.6514351155076709,0.6125901408569805,0.6255238700886162
2,0.6467889248307654,0.6483272338400081,0.6259358140795711,0.6291321218013763
3,0.6447951199658495,0.6462805745552997,0.628722183533496,0.633082027337989
4,0.6432152390480042,0.6437655079121493,0.6321373032628472,0.6371894740328496
5,0.6415930841969956,0.6416748305972741,0.6344445840083698,0.640619305931792
6,0.6400510957623504,0.639785148659531,0.6367497145112464,0.6432310646894027
7,0.6387855811330646,0.6382144963254734,0.6384695310641474,0.646302159343447
8,0.6376841027582058,0.636466498885836,0.6401106462950592,0.6477807638596516
9,0.6366701292910266,0.6348669078885293,0.6418975524528034,0.648877854858126
