,loss,val_loss,acc,val_acc
0,0.6795112852757295,0.6622919939002212,0.5692171330338045,0.6035004404126382
1,0.6534029688851418,0.6489852356667422,0.613295011959792,0.6252657314952539
2,0.6457730427943805,0.6485218569940451,0.6260398890784983,0.6307435923693131
3,0.6442483812062,0.6475875852059345,0.6291187004831463,0.6307815538377178
4,0.6430940949469296,0.6447551055830352,0.631278900156249,0.633596407515662
5,0.6414662367654742,0.6415290181734123,0.6332808370883147,0.6348168734385042
6,0.6392617514515899,0.639198117110194,0.6355898382313829,0.6399397929104007
7,0.6362639771386625,0.6366525736390328,0.6398035822874857,0.6456795888287681
8,0.6333299358550192,0.6341536513396672,0.6449372282207215,0.650741769951217
9,0.6311098744031105,0.6323647328785488,0.6490301249784007,0.6540520227685267
