,loss,val_loss,acc,val_acc
0,0.6844419450483225,0.6655371329005884,0.5450640103109053,0.5925712919965083
1,0.6575897439754864,0.6488847051348005,0.6081936206833901,0.6201390155724117
2,0.6469492717000812,0.6462837901650643,0.6278332461676093,0.6243280792722896
3,0.6451105036019465,0.6454453930562857,0.6299001224618723,0.6253036929636585
4,0.6440164017595935,0.6445942186579412,0.6308204543875346,0.6266399415171876
5,0.6429063207867203,0.6434276231697628,0.6321532154652852,0.6266608207809682
6,0.6414553171131798,0.6417502730476613,0.6344996318475378,0.628911944068208
7,0.6395034779867621,0.6394297577896897,0.6378171275093287,0.6324385781677402
8,0.6368807173833099,0.6363745897400136,0.6422041864118478,0.6360069695784121
9,0.6335627627860971,0.6327288831983294,0.6466708067334146,0.6437378525733948
