,loss,val_loss,acc,val_acc
0,0.6789065330915484,0.6544661175231544,0.5670285491406307,0.6118254223648383
1,0.6525168382267089,0.6423757337794012,0.6117325980508693,0.6267747051861822
2,0.6451451267805522,0.6364676958444168,0.6211991151445148,0.6352648199821005
3,0.6411500986118772,0.633352238304761,0.6260115050618559,0.638313137755102
4,0.6385634102105281,0.6311192774042791,0.6286770272173572,0.6409040178571429
5,0.6362184981844125,0.6287278514735553,0.6314621063222657,0.6428951043255475
6,0.6337011794181407,0.6261358936222232,0.6341560126978383,0.6451879861403484
7,0.6310868167633082,0.6235449618222763,0.636889054506712,0.6476175292414061
8,0.6283686561796039,0.6209783633144534,0.6397713276306517,0.6521045918367347
9,0.625847803040983,0.6191970535687038,0.6425576970845766,0.6556141431234321
