,loss,val_loss,acc,val_acc
0,0.6781232898145813,0.6599010393327597,0.5605905263497154,0.604407722852668
1,0.6498894467695582,0.6479020167370232,0.6155936915313017,0.6142929269343006
2,0.6428179244539437,0.6419715832690803,0.6235287590238422,0.6229253976928945
3,0.6389971914551771,0.6380198166078451,0.62869035912862,0.6275700014464709
4,0.6360111389143882,0.6358705363711532,0.6327961577490329,0.6307568787312021
5,0.6339881005140702,0.6344154245999395,0.6343430895040466,0.632191827710794
6,0.6320813043939376,0.632427556174142,0.6364508216291564,0.6338887117346939
7,0.6298442995588934,0.6302707724425257,0.639171821672355,0.6370964682832057
8,0.6280526038729697,0.6295610051982257,0.6408787363625223,0.6380758778173097
9,0.6266608706106505,0.6289667529719216,0.6420510844565902,0.6391501913265306
