,loss,val_loss,acc,val_acc
0,0.679331122608315,0.6620869216870289,0.5661366014350396,0.5898114825998034
1,0.654071567205032,0.6461089551448822,0.6122525425901185,0.6185882833539224
2,0.646896828563547,0.6426445476862849,0.6243983437990572,0.628277985417113
3,0.6453213008190585,0.6412657517559675,0.627492207309085,0.6316679576221778
4,0.6444609195705974,0.6404235886067761,0.6293053472408255,0.632643570705336
5,0.643830743869417,0.639785710037971,0.629945709029969,0.6338393615216625
6,0.6433101029933109,0.6392504086299818,0.6307589556169998,0.6349554329502339
7,0.6428484528137962,0.6388066946243753,0.631773040970031,0.6353141701951319
8,0.6424386780009742,0.638367303780147,0.6324129727106452,0.6367282405191538
9,0.641953429467849,0.6378041968053701,0.632826261959792,0.637428632196115
