loss,val_loss,acc,val_acc
0.6577369266606028,0.641807087242146,0.6066395775144824,0.6284966432225064
0.642243893174995,0.6366192260971459,0.6254551895344217,0.6322929987212276
0.6394198202741024,0.6349514741117083,0.6276092455045355,0.6328344788697674
0.6379722698556686,0.6336744317923055,0.6291186082790329,0.6344009750639387
0.6366937223554878,0.6326195811066786,0.6302456309567539,0.6353280850688515
0.6348524259422419,0.6306445386708545,0.6324587282263785,0.637761748660251
0.6315789351386015,0.6286670054925982,0.6368549259652864,0.6395520301121275
0.628670872732641,0.62680970829771,0.6403350309300341,0.6416640025575447
0.6266768906812212,0.6253763629347467,0.6431442551035116,0.6435561860004044
0.6250818813721881,0.6239774429889591,0.6446226688273531,0.6450047953354429
