,loss,val_loss,acc,val_acc
0,0.6835107915230578,0.6750644171724514,0.5495491233295141,0.5634775113086311
1,0.6570779561182745,0.6531690657138824,0.606800220932163,0.6147522622225235
2,0.647074526487357,0.6499522535168395,0.6260145154015603,0.6182238520408163
3,0.6448189172728477,0.648269630816518,0.6295866075229319,0.6202984543479219
4,0.6429917777764512,0.6467488043162287,0.6328395938710548,0.6231303908387009
5,0.6411750969626391,0.6436394635511904,0.6354277048501545,0.629094159724761
6,0.6393467531676178,0.640777239994127,0.6381887008305702,0.6337767249467422
7,0.6372659670208094,0.6381067931652069,0.6410542014515848,0.6405168096629941
8,0.6349822081396604,0.6357040356616585,0.6443347119227204,0.6433848093967048
9,0.6328024146093036,0.633694222995213,0.6466682264422394,0.6454575134783375
