loss,val_loss,acc,val_acc
0.6685779603268099,0.6501424030574692,0.5857722795355442,0.6164961637133528
0.6451151196561983,0.6392557212458853,0.6213689587323739,0.628031090092476
0.6397295105477648,0.6366562882957556,0.6269483635958552,0.6306066176165706
0.6379228168176709,0.6352346353518689,0.6288810146038036,0.6326007033552965
0.6365128116294385,0.6339290414929695,0.6306617770077019,0.6341971707770891
0.6348917897243955,0.6322560721955945,0.6329901001254039,0.6361952526185214
0.6330055929084687,0.6306651063892238,0.6352403362761585,0.6373721227011717
0.6315341698635153,0.6294833043652117,0.6364478264957565,0.6389945652478796
0.6304475729172547,0.6284883552804932,0.6377319752559727,0.6400835198514602
0.6295390888387433,0.6276225787599373,0.638878043499416,0.6411724744550408
